timestamps,open,high,low,close,volume,amount
2025-09-02 15:00:00,0.2128,0.21295,0.2088,0.20926,385083705.0,81174759.85813
2025-09-02 16:00:00,0.20926,0.21239,0.20923,0.21188,332191429.0,70058003.18652
2025-09-02 17:00:00,0.21189,0.21313,0.21171,0.21216,156958076.0,33346804.32356
2025-09-02 18:00:00,0.21216,0.21249,0.20964,0.2116,253589423.0,53550958.27886
2025-09-02 19:00:00,0.2116,0.21252,0.21012,0.21116,194863923.0,41130745.88353
2025-09-02 20:00:00,0.21115,0.21415,0.2107,0.2135,255822239.0,54442485.64647
2025-09-02 21:00:00,0.2135,0.21549,0.21305,0.21483,198559003.0,42542647.63219
2025-09-02 22:00:00,0.21484,0.215,0.21366,0.21482,145925306.0,31278965.91547
2025-09-02 23:00:00,0.21482,0.21539,0.21426,0.21481,115355004.0,24771017.96297
2025-09-03 00:00:00,0.2148,0.21542,0.21361,0.21383,218663391.0,46907472.15715
2025-09-03 01:00:00,0.21383,0.21492,0.21241,0.21486,187816401.0,40066333.48772
2025-09-03 02:00:00,0.21485,0.21682,0.21379,0.21607,418589889.0,90208482.24675
2025-09-03 03:00:00,0.21607,0.21639,0.21449,0.21522,158577030.0,34153303.83749
2025-09-03 04:00:00,0.21522,0.21553,0.21428,0.21514,112438320.0,24154621.88484
2025-09-03 05:00:00,0.21515,0.21525,0.21409,0.21453,106368132.0,22816034.55506
2025-09-03 06:00:00,0.21454,0.21619,0.21401,0.21579,194837099.0,41967639.42423
2025-09-03 07:00:00,0.2158,0.21627,0.21477,0.216,149323712.0,32197012.10182
2025-09-03 08:00:00,0.21599,0.21723,0.21505,0.21554,233410604.0,50433115.12826
2025-09-03 09:00:00,0.21555,0.21647,0.21462,0.21634,146046705.0,31481782.59855
2025-09-03 10:00:00,0.21635,0.21717,0.21579,0.21647,159981659.0,34640638.09582
2025-09-03 11:00:00,0.21646,0.21693,0.21622,0.21634,119968676.0,25984750.02741
2025-09-03 12:00:00,0.21634,0.21675,0.215,0.21541,181319035.0,39143435.33516
2025-09-03 13:00:00,0.2154,0.21885,0.21526,0.21691,407935994.0,88606259.28779
2025-09-03 14:00:00,0.21692,0.21961,0.21658,0.21872,387952870.0,84698799.07775
2025-09-03 15:00:00,0.21872,0.21945,0.218,0.21879,175496855.0,38383919.78701
2025-09-03 16:00:00,0.21878,0.21923,0.21734,0.2178,164126618.0,35825593.98466
2025-09-03 17:00:00,0.2178,0.21986,0.2178,0.21923,212575585.0,46563110.05682
2025-09-03 18:00:00,0.21923,0.21972,0.21852,0.21905,113242025.0,24809736.07376
2025-09-03 19:00:00,0.21904,0.22137,0.21855,0.22114,169048317.0,37195138.68465
2025-09-03 20:00:00,0.22114,0.22347,0.22114,0.22155,319359937.0,70969055.71615
2025-09-03 21:00:00,0.22156,0.22207,0.22042,0.22098,112805838.0,24959474.05534
2025-09-03 22:00:00,0.22097,0.2224,0.22064,0.22112,168711178.0,37374170.19996
2025-09-03 23:00:00,0.22113,0.22134,0.22018,0.22022,78603318.0,17344018.9778
2025-09-04 00:00:00,0.22022,0.221,0.21974,0.21995,114093343.0,25142046.81861
2025-09-04 01:00:00,0.21995,0.21998,0.21851,0.21916,162965331.0,35698130.87508
2025-09-04 02:00:00,0.21916,0.21926,0.21736,0.21765,163525458.0,35654445.15849
2025-09-04 03:00:00,0.21765,0.21778,0.21589,0.21634,204403281.0,44307707.08517
2025-09-04 04:00:00,0.21634,0.21728,0.21607,0.21651,176168974.0,38186987.39324
2025-09-04 05:00:00,0.21651,0.21651,0.21438,0.21539,332197161.0,71469168.4892
2025-09-04 06:00:00,0.21539,0.21541,0.21401,0.21418,198714559.0,42640543.64552
2025-09-04 07:00:00,0.21417,0.21538,0.21409,0.21514,162642787.0,34946552.84666
2025-09-04 08:00:00,0.21514,0.2163,0.21476,0.21482,195430306.0,42140737.3592
2025-09-04 09:00:00,0.21483,0.21549,0.21466,0.21548,92194488.0,19830064.59615
2025-09-04 10:00:00,0.21548,0.21633,0.21528,0.21548,149763679.0,32325191.19365
2025-09-04 11:00:00,0.21549,0.2165,0.21511,0.21549,116770546.0,25216507.01506
2025-09-04 12:00:00,0.2155,0.21694,0.21538,0.21656,208407523.0,45056055.53378
2025-09-04 13:00:00,0.21656,0.2169,0.21485,0.21525,206417671.0,44568287.22113
2025-09-04 14:00:00,0.21525,0.21539,0.21266,0.21416,509720857.0,109058067.66707
2025-09-04 15:00:00,0.21416,0.2143,0.2116,0.2122,395792559.0,84086800.84473
2025-09-04 16:00:00,0.21221,0.2128,0.21151,0.21206,190026138.0,40312575.52684
2025-09-04 17:00:00,0.21207,0.21343,0.21178,0.21188,150546957.0,32002853.14644
2025-09-04 18:00:00,0.21187,0.2131,0.2108,0.21125,305042137.0,64627773.22615
2025-09-04 19:00:00,0.21125,0.21207,0.21036,0.21061,164640272.0,34765060.31307
2025-09-04 20:00:00,0.21062,0.21239,0.21045,0.21204,135002070.0,28586722.32933
2025-09-04 21:00:00,0.21205,0.21289,0.21182,0.21267,89997344.0,19111680.062
2025-09-04 22:00:00,0.21267,0.21432,0.21252,0.21417,180102121.0,38408453.66419
2025-09-04 23:00:00,0.21417,0.2146,0.21217,0.2123,157000924.0,33505622.01171
2025-09-05 00:00:00,0.21229,0.2136,0.21171,0.21206,177301047.0,37709657.62899
2025-09-05 01:00:00,0.21207,0.21441,0.21176,0.21405,153231407.0,32681169.42839
2025-09-05 02:00:00,0.21404,0.21496,0.2138,0.21446,171250787.0,36718339.1148
2025-09-05 03:00:00,0.21446,0.21446,0.21276,0.21417,135758615.0,28978148.19047
2025-09-05 04:00:00,0.21418,0.21426,0.21342,0.21408,73159354.0,15645648.22339
2025-09-05 05:00:00,0.21408,0.21451,0.21388,0.21422,66296000.0,14201799.54899
2025-09-05 06:00:00,0.21421,0.21482,0.2136,0.21481,89144686.0,19090966.45875
2025-09-05 07:00:00,0.21481,0.2183,0.21472,0.218,495177351.0,107384908.01892
2025-09-05 08:00:00,0.218,0.21805,0.21631,0.2168,257154562.0,55799306.15057
2025-09-05 09:00:00,0.21681,0.21695,0.21521,0.21645,238299495.0,51488113.5722
2025-09-05 10:00:00,0.21645,0.21725,0.21619,0.2162,207128954.0,44889141.37794
2025-09-05 11:00:00,0.21619,0.21693,0.21592,0.21666,126314278.0,27344068.5388
2025-09-05 12:00:00,0.21666,0.22034,0.21624,0.2202,845190399.0,184664161.44987
2025-09-05 13:00:00,0.22019,0.22093,0.21914,0.22004,453943374.0,99867364.16084
2025-09-05 14:00:00,0.22004,0.22008,0.21245,0.21296,1306130804.0,281228407.00025
2025-09-05 15:00:00,0.21296,0.21535,0.21227,0.21409,339560176.0,72672888.7853
2025-09-05 16:00:00,0.21409,0.21521,0.21359,0.21479,167434028.0,35909132.55205
2025-09-05 17:00:00,0.21479,0.21504,0.21353,0.21457,144826848.0,31052996.74152
2025-09-05 18:00:00,0.21457,0.2164,0.21389,0.21599,176684749.0,38054457.14603
2025-09-05 19:00:00,0.21599,0.21728,0.21569,0.21722,182752818.0,39568089.25807
2025-09-05 20:00:00,0.21722,0.22002,0.21702,0.22002,306880951.0,67017613.22143
2025-09-05 21:00:00,0.22001,0.22008,0.21696,0.21781,332704039.0,72676959.98752
2025-09-05 22:00:00,0.21781,0.21872,0.21709,0.21837,137713007.0,30003430.4839
2025-09-05 23:00:00,0.21837,0.21879,0.2176,0.21778,108519250.0,23670676.7826
2025-09-06 00:00:00,0.21778,0.2188,0.21762,0.21799,118132238.0,25785645.1054
2025-09-06 01:00:00,0.218,0.21818,0.21736,0.21765,76652828.0,16690450.12459
2025-09-06 02:00:00,0.21766,0.21799,0.21677,0.21794,84965723.0,18460930.92766
2025-09-06 03:00:00,0.21794,0.2182,0.21723,0.21763,75664806.0,16467803.95616
2025-09-06 04:00:00,0.21763,0.21779,0.21569,0.21612,147938116.0,32005198.21431
2025-09-06 05:00:00,0.21612,0.21613,0.21512,0.21537,106304542.0,22916150.11084
2025-09-06 06:00:00,0.21537,0.21591,0.21522,0.21579,80953718.0,17454457.55421
2025-09-06 07:00:00,0.2158,0.21599,0.21561,0.21578,62983077.0,13593107.86055
2025-09-06 08:00:00,0.21579,0.21591,0.21512,0.21523,76442478.0,16473368.8565
2025-09-06 09:00:00,0.21523,0.21523,0.2141,0.21423,162851308.0,34936962.21235
2025-09-06 10:00:00,0.21422,0.21468,0.21388,0.21461,90039939.0,19287508.97774
2025-09-06 11:00:00,0.21462,0.21462,0.21391,0.21417,70185084.0,15029315.26439
2025-09-06 12:00:00,0.21416,0.21437,0.21322,0.21397,129631314.0,27715851.79939
2025-09-06 13:00:00,0.21398,0.21441,0.21365,0.21413,107952603.0,23104042.33447
2025-09-06 14:00:00,0.21413,0.21509,0.214,0.21457,122925564.0,26382534.27297
2025-09-06 15:00:00,0.21458,0.21488,0.21429,0.21434,37670984.0,8083533.94523
